filename,true_class,predicted_class,feature_set,iteration
1887_JansonD_EnUngPige,O,CANON,embeddings,498
1893_NielsenZ_Kulsviere,O,CANON,embeddings,498
1891_Nansen_EtHjem,O,CANON,embeddings,499
1887_Thorson_GjennemIlden,O,CANON,embeddings,499
1887_WintherH_PovlSaltern,O,CANON,embeddings,500
1890_HansenJ_Skuespillere,O,CANON,embeddings,500
1888_Colditz_Kjaerka,O,CANON,embeddings,500
1884_Winterhjelm_Intermezzoer,O,CANON,embeddings,500
1896_KragT_AdaWilde,O,CANON,embeddings,500
1894_ChristiansenE_Hjarl,O,CANON,embeddings,501
1875_Laertes_NogleMaanederIKoebenhavn,O,CANON,embeddings,501
1887_Muusmann_ForfloejnePile,O,CANON,embeddings,502
1899_Tuxen_Hvorfor,O,CANON,embeddings,503
1894_Nansen_Maria,O,CANON,embeddings,503
1894_Jespersen_Kursuskammerater,O,CANON,embeddings,503
1888_Meldgaard_PastorBrandt,O,CANON,embeddings,503
1893_JoergensenJ_LivetsTrae,O,CANON,embeddings,503
1892_MadsenOgHenriques_Tjenestefolk,O,CANON,embeddings,504
1899_KragV_Marianne,O,CANON,embeddings,504
1886_SmidtG_JennyOgJeg,O,CANON,embeddings,504
1894_Nansen_Maria,O,CANON,embeddings,504
1899_Langgaard_FriskLuft,O,CANON,embeddings,504
1891_Nyblom_DigtogVirkelighed,O,CANON,embeddings,504
1899_Gnudtzmann_RidderThorvald,O,CANON,embeddings,504
1896_ClaussenS_AntoniusiParis,O,CANON,embeddings,506
1895_Michaelis_Aebeloe,O,CANON,embeddings,507
1893_AndersenT_EnArbejdersDoetre,O,CANON,embeddings,507
1895_Stuckenberg_FagreOrd,O,CANON,embeddings,507
1897_HansenJ_EnKritiskTid,O,CANON,embeddings,508
1898_Roerdam_PaaHoejskole,O,CANON,embeddings,508
1896_Lundgaard_DonJuan,O,CANON,embeddings,509
1898_Gnudtzmann_Gadespejlet,O,CANON,embeddings,509
1892_PetersenM_KuedePlanter,O,CANON,embeddings,510
1896_EwaldC_CordtsSoen,O,CANON,embeddings,510
1892_Reiserer_FraKaserneogGeled,O,CANON,embeddings,510
1880_Secher_Aegtemaend,O,CANON,embeddings,510
1899_Nathansen_Sommernat,O,CANON,embeddings,511
1892_Dan_Praerierosen,O,CANON,embeddings,511
1883_PaludanMueller_MargreteThorsen,O,CANON,embeddings,511
1896_MoellerC_FraRosenvaengetTilAmager,O,CANON,embeddings,511
1888_Paulsen_FruCecilia,O,CANON,embeddings,511
1895_Malling_EnRomanomFoersteKonsulen,O,CANON,embeddings,511
1895_WormMueller_Stormen,O,CANON,embeddings,511
1898_Schjoerring_TilLykkensLand,O,CANON,embeddings,512
1896_MoellerC_FraRosenvaengetTilAmager,O,CANON,embeddings,512
1889_Schaldemose_Ele,O,CANON,embeddings,512
1899_Thomsen_AfKainsSlaegt,O,CANON,embeddings,512
1899_Wied_LivsensOndskab,O,CANON,embeddings,513
1895_Paulsen_Kunstnernaturer,O,CANON,embeddings,513
1870_Gerson_AfDetDagligeLiv,O,CANON,embeddings,513
1895_Paulsen_Kunstnernaturer,O,CANON,embeddings,514
1899_Hancke_RuthErlandsen,O,CANON,embeddings,514
1899_HansenJ_Neropolis,O,CANON,embeddings,514
1878_LieJ_ThomasRoss,O,CANON,embeddings,514
1883_OestergaardV_EtAegteskabsHistorie,O,CANON,embeddings,514
1899_Egeberg_VedDoedensPort,O,CANON,embeddings,515
1883_Hambro_UnderScepter,O,CANON,embeddings,515
1889_ChristiansenE_Joppe,O,CANON,embeddings,515
1898_Bierfreund_ForgangenNat,O,CANON,embeddings,516
1894_Bierfreund_EnSommerdroem,O,CANON,embeddings,516
1899_FibigerM_AnninaHjelm,O,CANON,embeddings,516
1886_Moenster_IBraendingen,O,CANON,embeddings,516
1894_MadsenO_Inga,O,CANON,embeddings,517
1894_Muusmann_Bondekunstneren,O,CANON,embeddings,517
1894_Bergstroem_Vendepunkter,O,CANON,embeddings,517
1886_HansenJ_VedHoejvande,O,CANON,embeddings,517
1892_MadsenO_GladeUngdom,O,CANON,embeddings,517
1892_MadsenOgHenriques_VedHoejenMast,O,CANON,embeddings,517
1883_NielsenZ_GamleVaner,O,CANON,embeddings,518
1899_Lundgaard_Ismael,O,CANON,embeddings,518
1875_Boegh_JonasTvaermosesAergrelser,O,CANON,embeddings,518
1896_BauditzS_Hjortholm,O,CANON,embeddings,518
1893_AndersenT_EnArbejdersDoetre,O,CANON,embeddings,519
1897_MadsenT_UnderKundskabensTrae,O,CANON,embeddings,519
1899_MadsenJ_KomtesseFlory,O,CANON,embeddings,519
1887_Vandel_Dobbeltgaengere,O,CANON,embeddings,520
1897_Leopold_PrinsesseCharlotte,O,CANON,embeddings,520
1880_Secher_Aegtemaend,O,CANON,embeddings,520
1895_Nansen_GudsFred,O,CANON,embeddings,521
1894_ClaussenS_UngeBander,O,CANON,embeddings,521
1893_NormanHansen_DoktorPedersenSkals,O,CANON,embeddings,521
1886_Budde_DoedensGudsoen,O,CANON,embeddings,521
1895_AndersenT_FraByensUdkant,O,CANON,embeddings,522
1899_JensenH_Spoegeri,O,CANON,embeddings,522
1893_Brummer_EnKamp,O,CANON,embeddings,522
1896_Skovbo_Elverfruen,O,CANON,embeddings,523
1888_Moenster_TreSind,O,CANON,embeddings,523
1889_ChristiansenE_Joppe,O,CANON,embeddings,523
1890_MoellerC_DerErForskjel,O,CANON,embeddings,523
1897_NielsenZ_Mystisk,O,CANON,embeddings,523
1888_Schaldemose_FraLivet,O,CANON,embeddings,523
1875_Laertes_NogleMaanederIKoebenhavn,O,CANON,embeddings,523
1895_Betzonich_DonJuansEfteraar,O,CANON,embeddings,524
1896_AndersenT_Tvillingesoestrene,O,CANON,embeddings,524
1899_Stuckenberg_Asmadaeus,O,CANON,embeddings,524
1888_Betzonich_SkibbrudneFolk,O,CANON,embeddings,525
1894_Bruhn_DenUngeFrue,O,CANON,embeddings,525
1888_Rink_KoloniIdyllerFraGroenland,O,CANON,embeddings,525
1898_BenzonP_Landsmaend,O,CANON,embeddings,525
1892_MoellerO_LysOverLandet!,O,CANON,embeddings,525
1896_Skytte_Faergefolk,O,CANON,embeddings,525
1894_Cavling_FraDeDybeDale,O,CANON,embeddings,526
1899_Reumert_Klitrose,O,CANON,embeddings,526
1896_PetersenL_GadensRoman,O,CANON,embeddings,527
1873_BruunC_FraEtHjoerneAfKirkegaarden,O,CANON,embeddings,527
1890_MoellerC_DerErForskjel,O,CANON,embeddings,527
1894_BruunL_SvendFelding,O,CANON,embeddings,527
1898_Wied_Slaegten,O,CANON,embeddings,527
1895_Kaarsberg_FolkenepaaNakkebjerg,O,CANON,embeddings,528
1886_MeyerJ_RingeDage,O,CANON,embeddings,528
1899_Ravn_InterioererFraVoreBedsteforaeldresOgForaeldresTid,O,CANON,embeddings,528
1888_Benzon_KunstOgKjaerlighed,O,CANON,embeddings,529
1886_JoergensenM_Livsnydelse,O,CANON,embeddings,529
1894_Max_MadameRustensensBaderejse,O,CANON,embeddings,529
1896_MadsenO_FroekenVandasRoman,O,CANON,embeddings,530
1899_Roth_Provindsliv,O,CANON,embeddings,530
1898_MadsenJ_GesandtensBoern,O,CANON,embeddings,530
1899_HenningsenA_Stroemmen,O,CANON,embeddings,530
1895_Norrie_EnLoesgaenger,O,CANON,embeddings,530
1880_Reinhard_IldOgAske,O,CANON,embeddings,530
1899_LieJ_FasteForland,O,CANON,embeddings,531
1887_JansonD_EnUngPige,O,CANON,embeddings,531
1892_JensenH_PastorDahlberg,O,CANON,embeddings,531
1878_Broendsted_IBoelgegang,O,CANON,embeddings,532
1897_MadsenN_Solopgang,O,CANON,embeddings,532
1895_Bon_Fristelser,O,CANON,embeddings,532
1899_LundM_EnFremmedFugl,O,CANON,embeddings,532
1883_SchmidtJ_StakkelsPlagesenMedMuntreFoelgesvende,O,CANON,embeddings,532
1880_Gloeersen_EnFremmed,O,CANON,embeddings,533
1886_JoergensenM_Livsnydelse,O,CANON,embeddings,533
1871_Wolle_FraMinFoerstePraxis,O,CANON,embeddings,533
1891_Nansen_EtHjem,O,CANON,embeddings,534
1882_Winterhjelm_TilStatsraadstaburetten,O,CANON,embeddings,534
1886_SmidtG_JennyOgJeg,O,CANON,embeddings,534
1895_WormMueller_Stormen,O,CANON,embeddings,534
1895_Finne_Rachel,O,CANON,embeddings,534
1888_Colditz_Kjaerka,O,CANON,embeddings,535
1878_LieJ_ThomasRoss,O,CANON,embeddings,535
1896_BauditzS_Hjortholm,O,CANON,embeddings,535
1897_Alsted_Ly,O,CANON,embeddings,536
1888_JoergensenJ_Foraarssagn,O,CANON,embeddings,536
1878_Bergsoee_HvemVarHan,O,CANON,embeddings,537
1886_EwaldC_Lindegrenen,O,CANON,embeddings,537
1878_LieJ_ThomasRoss,O,CANON,embeddings,537
1880_Hansen_FraDannevirkeTilRosenvaenget,O,CANON,embeddings,537
1896_Egeberg_SejrOgFald,O,CANON,embeddings,538
1871_Wolle_FraMinFoerstePraxis,O,CANON,embeddings,538
1895_LieM_EnDroemmersBog,O,CANON,embeddings,539
1894_MadsenO_Inga,O,CANON,embeddings,539
1898_Bergstroem_BraendteSkibe,O,CANON,embeddings,539
1898_MadsenJ_GesandtensBoern,O,CANON,embeddings,540
1896_Birck_PastorSommer,O,CANON,embeddings,540
1897_MadsenO_LysetsBoern,O,CANON,embeddings,541
1898_MoellerO_MillionaerensPilegrimsfaerd,O,CANON,embeddings,541
1883_Hambro_UnderScepter,O,CANON,embeddings,541
1892_Schandorph_PoetOgJunker,O,CANON,embeddings,541
1871_MeyerE_Lystaendersken,O,CANON,embeddings,542
1895_Westenholz_FraMitPulterkammer,O,CANON,embeddings,542
1876_Kieler_Everil,O,CANON,embeddings,542
1893_NormanHansen_DoktorPedersenSkals,O,CANON,embeddings,542
1894_Skovbo_FradengamleFaergegaard,O,CANON,embeddings,542
1897_Leopold_PrinsesseCharlotte,O,CANON,embeddings,542
1894_Lautrup_FamilienWoermer,O,CANON,embeddings,543
1895_Nansen_GudsFred,O,CANON,embeddings,543
1895_Birck_Hellighed,O,CANON,embeddings,543
1893_JoergensenJ_LivetsTrae,O,CANON,embeddings,543
1885_Moenster_Agnete,O,CANON,embeddings,543
1888_Vedel_Stavnsbaand,O,CANON,embeddings,543
1899_LundM_EnFremmedFugl,O,CANON,embeddings,544
1890_Schoeyen_DensvenskeNattergal,O,CANON,embeddings,544
1897_Soederberg_AegtemandensDagbog,O,CANON,embeddings,545
1892_MoellerO_LysOverLandet!,O,CANON,embeddings,545
1896_BenzonP_DetSjetteBud,O,CANON,embeddings,545
1894_ChristiansenE_Hjarl,O,CANON,embeddings,545
1899_Wied_LivsensOndskab,O,CANON,embeddings,545
1880_Reinhard_IldOgAske,O,CANON,embeddings,546
1895_Nansen_GudsFred,O,CANON,embeddings,547
1880_Paulsen_Margherita,O,CANON,embeddings,547
1877_Paulsen_Dorothea,O,CANON,embeddings,548
1895_Betzonich_DonJuansEfteraar,O,CANON,embeddings,548
1897_Bergstroem_BrogedeBilleder,O,CANON,embeddings,548
1889_Marer_VerdensSyvUndervaerkerOgAndreSmaating,O,CANON,embeddings,548
1899_Hancke_RuthErlandsen,O,CANON,embeddings,548
1898_Bon_StoltenbergOgAndreSvende,O,CANON,embeddings,549
1885_Moenster_Agnete,O,CANON,embeddings,549
1895_MoellerC_EfterLevendeModel,O,CANON,embeddings,549
1896_MoellerC_FraRosenvaengetTilAmager,O,CANON,embeddings,550
1881_Markman_Studenter,O,CANON,embeddings,550
1894_ClaussenS_UngeBander,O,CANON,embeddings,551
1879_Rovsing_EnsomtLiv,O,CANON,embeddings,551
1893_Houlberg_Aspiranter,O,CANON,embeddings,552
1899_Soederberg_DeUmyndige,O,CANON,embeddings,552
1888_Kristofersen_VerdensHerre,O,CANON,embeddings,552
1897_Soederberg_AegtemandensDagbog,O,CANON,embeddings,552
1894_ChristiansenE_Hjarl,O,CANON,embeddings,552
1894_PetersenL_MellemKlitter,O,CANON,embeddings,552
1894_Aagaard_UnderligeFyre,O,CANON,embeddings,553
1882_HansenP_KristianKjoebenhavner,O,CANON,embeddings,553
1890_Finne_DoktorWangsBoern,O,CANON,embeddings,554
1874_Incognito_VenusTempel,O,CANON,embeddings,554
1890_LieE_MedBlyanten,O,CANON,embeddings,554
1894_Nansen_Maria,O,CANON,embeddings,554
1896_Norrie_UngeJunker,O,CANON,embeddings,555
1891_Nyblom_DigtogVirkelighed,O,CANON,embeddings,555
1897_Soederberg_AegtemandensDagbog,O,CANON,embeddings,555
1886_EwaldC_Lindegrenen,O,CANON,embeddings,556
1895_Birck_Hellighed,O,CANON,embeddings,556
1890_LieE_MedBlyanten,O,CANON,embeddings,556
1891_HansenJH_Oprejsning,O,CANON,embeddings,556
1892_MoellerO_LysOverLandet!,O,CANON,embeddings,557
1893_Helms_Grib,O,CANON,embeddings,557
1888_Solter_Forlovelser,O,CANON,embeddings,557
1899_Muusmann_TrettenTrumfer,O,CANON,embeddings,557
1888_Benzon_KunstOgKjaerlighed,O,CANON,embeddings,558
1878_Olufsen_Taagebilleder,O,CANON,embeddings,558
1886_Moenster_IBraendingen,O,CANON,embeddings,558
1879_Elster_ToraTrondal,O,CANON,embeddings,558
1888_Winterhjelm_Smaastykker,O,CANON,embeddings,559
1880_Colban_Cleopatra,O,CANON,embeddings,559
1898_Thisted_EnSkaersild,O,CANON,embeddings,559
1885_Moenster_Agnete,O,CANON,embeddings,560
1882_HansenJH_Barbara,O,CANON,embeddings,560
1899_KragT_Enken,O,CANON,embeddings,561
1899_LieJ_FasteForland,O,CANON,embeddings,561
1893_LarsenK_Cirkler,O,CANON,embeddings,561
1890_HansenJ_Skuespillere,O,CANON,embeddings,561
1878_Broendsted_IBoelgegang,O,CANON,embeddings,561
1893_LieJ_Niobe,O,CANON,embeddings,561
1891_Reiserer_EnSergent,O,CANON,embeddings,561
1898_Bon_StoltenbergOgAndreSvende,O,CANON,embeddings,562
1884_Bauditz_Kaffesladder,O,CANON,embeddings,562
1879_Lange_NytLiv,O,CANON,embeddings,563
1897_Stuckenberg_Sol,O,CANON,embeddings,563
1892_Valseth_TidligHoest,O,CANON,embeddings,563
1885_Moenster_Agnete,O,CANON,embeddings,564
1890_Valseth_HotelHaukenaes,O,CANON,embeddings,564
1890_HansenJ_Skuespillere,O,CANON,embeddings,564
1893_NielsenZ_Kulsviere,O,CANON,embeddings,564
1875_Boegh_JonasTvaermosesAergrelser,O,CANON,embeddings,564
1899_Rosenkrantz_FruenPaaHavreholm,O,CANON,embeddings,565
1872_Gioerup_GadenOgHjemmetEllerTaterlivIKjoebenhavn,O,CANON,embeddings,565
1882_JacobsenA_EnJournalist,O,CANON,embeddings,565
1880_Gloeersen_EnFremmed,O,CANON,embeddings,565
1893_NielsenZ_Kulsviere,O,CANON,embeddings,565
1875_Hjelm_KoebenhavnskZigeunerliv,O,CANON,embeddings,566
1876_Paulsen_Sjoedronningen,O,CANON,embeddings,566
1883_LieJ_Livsslaven,O,CANON,embeddings,566
1894_Jespersen_Kursuskammerater,O,CANON,embeddings,566
1888_Paulsen_FruCecilia,O,CANON,embeddings,567
1897_Agerskov_LivetsKilde,O,CANON,embeddings,567
1896_Nilssen_Nemesis,O,CANON,embeddings,567
1895_MoellerC_EfterLevendeModel,O,CANON,embeddings,567
1887_HansenJ_KarenHav,O,CANON,embeddings,567
1882_PaulsenJ_FamilienPehrsen,O,CANON,embeddings,568
1896_Rosenkilde_KarstensSkriftemaal,O,CANON,embeddings,568
1898_Lundgaard_FroekenToes,O,CANON,embeddings,568
1883_PaludanMueller_MargreteThorsen,O,CANON,embeddings,568
1895_Stuckenberg_FagreOrd,O,CANON,embeddings,569
1897_EwaldC_JamesSingletonsStoreUdenlandsrejse,O,CANON,embeddings,569
1890_Rist_Soldater,O,CANON,embeddings,569
1894_Keller_EnOvergangstid,O,CANON,embeddings,570
1891_HansenJH_Oprejsning,O,CANON,embeddings,570
1874_Incognito_VenusTempel,O,CANON,embeddings,571
1883_OestergaardV_EtAegteskabsHistorie,O,CANON,embeddings,571
1885_Dahl_EnBergmandsfamilie,O,CANON,embeddings,571
1899_Langgaard_FriskLuft,O,CANON,embeddings,571
1899_Thomsen_AfKainsSlaegt,O,CANON,embeddings,572
1899_MadsenJ_KomtesseFlory,O,CANON,embeddings,573
1897_Bergstroem_BrogedeBilleder,O,CANON,embeddings,573
1899_Gnudtzmann_RidderThorvald,O,CANON,embeddings,573
1878_FT_OlietrykmandensBortfoerelseshistorie,O,CANON,embeddings,574
1897_MallingM_Munkeboda,O,CANON,embeddings,574
1898_AndersenT_Askepot,O,CANON,embeddings,574
1898_Bierfreund_ForgangenNat,O,CANON,embeddings,574
1892_Kieler_IEnLysengelsSkikkelse,O,CANON,embeddings,574
1883_PaludanMueller_MargreteThorsen,O,CANON,embeddings,574
1886_LieJ_KommandoerensDoettre,O,CANON,embeddings,575
1897_EwaldC_JamesSingletonsStoreUdenlandsrejse,O,CANON,embeddings,575
1899_Hornbeck_TomBosOgJeg,O,CANON,embeddings,575
1897_Bergstroem_BrogedeBilleder,O,CANON,embeddings,576
1892_Muusmann_PaaSolsiden,O,CANON,embeddings,576
1890_Valseth_HotelHaukenaes,O,CANON,embeddings,577
1892_Prydz_Arnak,O,CANON,embeddings,577
1890_Kristofersen_KjelbottenSanatorium,O,CANON,embeddings,577
1896_MoellerC_FraRosenvaengetTilAmager,O,CANON,embeddings,578
1887_Muusmann_ForfloejnePile,O,CANON,embeddings,578
1893_LieJ_Niobe,O,CANON,embeddings,579
1896_Rosenkilde_KarstensSkriftemaal,O,CANON,embeddings,579
1895_Kindvig_WilliamOgElisabeth,O,CANON,embeddings,579
1897_HansenJ_EnKritiskTid,O,CANON,embeddings,579
1880_Hansen_FraDannevirkeTilRosenvaenget,O,CANON,embeddings,580
1876_Barner_TanteUlrike,O,CANON,embeddings,580
1877_Colban_JegLever,O,CANON,embeddings,580
1899_Hancke_RuthErlandsen,O,CANON,embeddings,580
1894_Cavling_FraDeDybeDale,O,CANON,embeddings,580
1893_WintherH_HerregaardogPraestegaard,O,CANON,embeddings,581
1886_EwaldC_Lindegrenen,O,CANON,embeddings,581
1877_Hjelm_KoebenhavnskDemimondeLiv,O,CANON,embeddings,581
1894_Nansen_Maria,O,CANON,embeddings,582
1896_MoellerC_FraRosenvaengetTilAmager,O,CANON,embeddings,582
1896_Norrie_UngeJunker,O,CANON,embeddings,583
1893_Brummer_EnKamp,O,CANON,embeddings,583
1899_MadsenJ_KomtesseFlory,O,CANON,embeddings,583
1895_Boecker_Uveirstider,O,CANON,embeddings,584
1883_Winterhjelm_FritzRandel,O,CANON,embeddings,584
1878_FT_OlietrykmandensBortfoerelseshistorie,O,CANON,embeddings,584
1894_PetersenL_MellemKlitter,O,CANON,embeddings,584
1895_Betzonich_DonJuansEfteraar,O,CANON,embeddings,584
1886_Winterhjelm_FarvelHansen,O,CANON,embeddings,584
1871_Bergsoee_ISabinerbjergene_2,O,CANON,embeddings,584
1895_Bon_Fristelser,O,CANON,embeddings,584
1893_Schoeyen_EtLoefte,O,CANON,embeddings,584
1888_Kristofersen_VerdensHerre,O,CANON,embeddings,584
1899_Roth_Provindsliv,O,CANON,embeddings,585
1892_MadsenOgHenriques_Tjenestefolk,O,CANON,embeddings,585
1897_Stuckenberg_Sol,O,CANON,embeddings,586
1881_Schjoerring_DenGamleHerregaard,O,CANON,embeddings,586
1898_Prydz_Sylvia,O,CANON,embeddings,586
1882_PaulsenJ_FamilienPehrsen,O,CANON,embeddings,587
1896_ClaussenS_AntoniusiParis,O,CANON,embeddings,587
1874_Lykke_Juanita,O,CANON,embeddings,588
1882_Hambro_Einar,O,CANON,embeddings,588
1897_Birck_FarisaeerOgTolder,O,CANON,embeddings,589
1896_MoellerI_TabteToejler,O,CANON,embeddings,589
1877_Colban_JegLever,O,CANON,embeddings,589
1890_MoellerC_DerErForskjel,O,CANON,embeddings,590
1895_MoellerC_EfterLevendeModel,O,CANON,embeddings,590
1899_LieJ_FasteForland,O,CANON,embeddings,590
1894_Cavling_FraDeDybeDale,O,CANON,embeddings,590
1899_MadsenJ_KomtesseFlory,O,CANON,embeddings,590
1898_Raunkiaer_Memento,O,CANON,embeddings,591
1876_Paulsen_Sjoedronningen,O,CANON,embeddings,591
1888_Rink_KoloniIdyllerFraGroenland,O,CANON,embeddings,592
1892_MadsenO_GladeUngdom,O,CANON,embeddings,592
1896_Rosenkilde_KarstensSkriftemaal,O,CANON,embeddings,592
1886_JoergensenM_Livsnydelse,O,CANON,embeddings,592
1890_LieE_MedBlyanten,O,CANON,embeddings,592
1899_MadsenJ_KomtesseFlory,O,CANON,embeddings,592
1896_Skovbo_Elverfruen,O,CANON,embeddings,593
1893_LarsenK_Cirkler,O,CANON,embeddings,593
1899_Langgaard_FriskLuft,O,CANON,embeddings,593
1897_Alsted_Ly,O,CANON,embeddings,594
1873_Wolle_BrudstykkerAfEnJydskBorgermandsDagboegerFor1848,O,CANON,embeddings,595
1898_Gnudtzmann_Gadespejlet,O,CANON,embeddings,595
1899_EwaldT_MaendOgRaskeDrenge,O,CANON,embeddings,596
1890_BruunL_EmmaJonsson,O,CANON,embeddings,596
1879_Elster_ToraTrondal,O,CANON,embeddings,596
1886_EwaldC_Lindegrenen,O,CANON,embeddings,597
1886_SmidtG_JennyOgJeg,O,CANON,embeddings,597
1889_Malling_EnFrivillig,O,CANON,embeddings,597
1894_BruunL_SvendFelding,O,CANON,embeddings,597
1893_MoellerC_Navnefaettere,O,CANON,embeddings,597
1879_Elster_ToraTrondal,O,CANON,embeddings,598
1893_NormanHansen_DoktorPedersenSkals,O,CANON,embeddings,598
1875_Boegh_JonasTvaermosesAergrelser,O,CANON,embeddings,598
1892_BruunL_Antonius,O,CANON,embeddings,598
1899_Thomsen_AfKainsSlaegt,O,CANON,embeddings,598
1881_Markman_Studenter,O,CANON,embeddings,599
1891_Finne_ToDamer,O,CANON,embeddings,599
1894_Hoem_AabyApotek,O,CANON,embeddings,599
1894_Keller_EnOvergangstid,O,CANON,embeddings,599
1883_LieJ_Livsslaven,O,CANON,embeddings,600
1898_Raunkiaer_Memento,O,CANON,embeddings,600
1893_Brummer_EnKamp,O,CANON,embeddings,600
1896_MoellerC_FraRosenvaengetTilAmager,O,CANON,embeddings,600
1897_Birck_FarisaeerOgTolder,O,CANON,embeddings,600
1883_OestergaardV_EtAegteskabsHistorie,O,CANON,embeddings,601
1895_Kaarsberg_FolkenepaaNakkebjerg,O,CANON,embeddings,601
1885_MoellerO_ReformatorenFraGalilaea,O,CANON,embeddings,602
1894_HansenJ_EtKarnevalINizza,O,CANON,embeddings,602
1898_Bierfreund_ForgangenNat,O,CANON,embeddings,602
1890_JoergensenJ_EnFremmed,O,CANON,embeddings,602
1898_Levy_BreveFraEnsomheden,O,CANON,embeddings,603
1894_Eegholm_SmaaKanaler,O,CANON,embeddings,603
1899_KragT_Enken,O,CANON,embeddings,603
1887_Paulsen_EnFremtidskvinde,O,CANON,embeddings,603
1889_ChristiansenE_Joppe,O,CANON,embeddings,604
1893_LarsenK_Cirkler,O,CANON,embeddings,604
1883_NielsenZ_GamleVaner,O,CANON,embeddings,604
1893_AndersenT_EnArbejdersDoetre,O,CANON,embeddings,605
1898_Christmas_KaerlighedensRet,O,CANON,embeddings,605
1894_Cavling_FraDeDybeDale,O,CANON,embeddings,605
1894_Aagaard_UnderligeFyre,O,CANON,embeddings,606
1892_Reiserer_FraKaserneogGeled,O,CANON,embeddings,606
1880_Reinhard_IldOgAske,O,CANON,embeddings,606
1897_MadsenJF_Firkloeveret,O,CANON,embeddings,606
1897_Stuckenberg_Sol,O,CANON,embeddings,606
1875_Hjelm_KoebenhavnskZigeunerliv,O,CANON,embeddings,606
1881_Markman_Studenter,O,CANON,embeddings,607
1877_Hjelm_KoebenhavnskDemimondeLiv,O,CANON,embeddings,608
1897_HansenJ_EnKritiskTid,O,CANON,embeddings,608
1897_MadsenO_LysetsBoern,O,CANON,embeddings,609
1886_JoergensenM_Livsnydelse,O,CANON,embeddings,609
1898_Raunkiaer_Memento,O,CANON,embeddings,609
1899_Reumert_Klitrose,O,CANON,embeddings,609
1877_SoerensenC_FolketsSoen,O,CANON,embeddings,610
1895_Norrie_EnLoesgaenger,O,CANON,embeddings,610
1888_Stuckenberg_IGennembrud,O,CANON,embeddings,610
1887_Beissel_Munkeliv,O,CANON,embeddings,611
1887_Muusmann_ForfloejnePile,O,CANON,embeddings,611
1890_LieE_MedBlyanten,O,CANON,embeddings,611
1878_LieJ_ThomasRoss,O,CANON,embeddings,611
1896_Jespersen_Ungdom,O,CANON,embeddings,612
1888_Vedel_Stavnsbaand,O,CANON,embeddings,612
1896_Lundgaard_DonJuan,O,CANON,embeddings,612
1895_Claussen_Kitty,O,CANON,embeddings,612
1872_Gioerup_GadenOgHjemmetEllerTaterlivIKjoebenhavn,O,CANON,embeddings,612
1882_PaulsenJ_FamilienPehrsen,O,CANON,embeddings,613
1888_Rink_KoloniIdyllerFraGroenland,O,CANON,embeddings,613
1890_HansenJ_Skuespillere,O,CANON,embeddings,613
1895_IbsenA_SoesterHelene,O,CANON,embeddings,613
1899_Rosenkrantz_FruenPaaHavreholm,O,CANON,embeddings,614
1884_JensenOC_EtBladForVinden,O,CANON,embeddings,614
1878_LieJ_ThomasRoss,O,CANON,embeddings,614
1899_HenningsenA_Stroemmen,O,CANON,embeddings,614
1899_HenningsenA_Stroemmen,O,CANON,embeddings,615
1895_WormMueller_Stormen,O,CANON,embeddings,615
1894_PetersenL_MellemKlitter,O,CANON,embeddings,615
1880_Reinhard_IldOgAske,O,CANON,embeddings,615
1898_BenzonP_Landsmaend,O,CANON,embeddings,616
1893_HansenJ_UngeMenneskerogPilgrimme,O,CANON,embeddings,616
1899_JensenH_Spoegeri,O,CANON,embeddings,616
1875_Hjelm_KoebenhavnskZigeunerliv,O,CANON,embeddings,616
1886_LieJ_KommandoerensDoettre,O,CANON,embeddings,617
1883_SchmidtJ_StakkelsPlagesenMedMuntreFoelgesvende,O,CANON,embeddings,617
1896_EwaldC_CordtsSoen,O,CANON,embeddings,617
1887_Paulsen_EnFremtidskvinde,O,CANON,embeddings,617
1895_Westenholz_FraMitPulterkammer,O,CANON,embeddings,618
1870_LundOC_ZittaEllerDomkirkensDatter,O,CANON,embeddings,618
1898_Gnudtzmann_Gadespejlet,O,CANON,embeddings,618
1896_LarsenK_DoktorIx,O,CANON,embeddings,618
1899_IbsenA_JacobLinde,O,CANON,embeddings,618
1899_Reumert_Klitrose,O,CANON,embeddings,618
1896_MadsenO_FroekenVandasRoman,O,CANON,embeddings,618
1888_Schaldemose_FraLivet,O,CANON,embeddings,619
1880_Colban_Cleopatra,O,CANON,embeddings,620
1896_Gnudtzmann_Idealister,O,CANON,embeddings,621
1899_LarsenK_IDetGamleVoldkvarter,O,CANON,embeddings,621
1892_Valseth_TidligHoest,O,CANON,embeddings,621
1877_Hjelm_KoebenhavnskDemimondeLiv,O,CANON,embeddings,621
1893_MadsenOgHenriques_StudentensGladeLiv,O,CANON,embeddings,621
1899_Wied_LivsensOndskab,O,CANON,embeddings,622
1892_Michaelis_Vanemennesker,O,CANON,embeddings,622
1878_LieJ_ThomasRoss,O,CANON,embeddings,622
1891_Nyblom_DigtogVirkelighed,O,CANON,embeddings,622
1893_LarsenK_Cirkler,O,CANON,embeddings,623
1890_Valseth_HotelHaukenaes,O,CANON,embeddings,623
1894_Aagaard_UnderligeFyre,O,CANON,embeddings,623
1899_LarsenK_IDetGamleVoldkvarter,O,CANON,embeddings,623
1898_KnudsenJ_EtGjensyn,O,CANON,embeddings,624
1899_LarsenK_IDetGamleVoldkvarter,O,CANON,embeddings,624
